symbol,age,outcome,r,gross_r,cost_r
CIPLA.NS,16,+2R,1.6290187205782423,2.0,0.3709812794217577
CIPLA.NS,278,+2R,1.5330395885107002,2.0,0.4669604114892999
CIPLA.NS,2,+2R,1.4973609184791035,2.0,0.5026390815208965
CIPLA.NS,3,+2R,1.475411935344412,2.0,0.5245880646555879
CIPLA.NS,12,+1R,0.45000831994435775,1.0,0.5499916800556423
CIPLA.NS,16,+1R,0.4279285311817278,1.0,0.5720714688182722
BPCL.NS,6,data_quality_ambiguous,,,0.450362616828184
BPCL.NS,5,+2R,1.550380442053759,2.0,0.44961955794624103
BPCL.NS,278,data_quality_ambiguous,,,0.4263725099005764
BPCL.NS,3,data_quality_ambiguous,,,0.3837856822962312
BPCL.NS,3,+1R,0.5821393046501977,1.0,0.4178606953498023
BPCL.NS,18,+1R,0.5491043168289015,1.0,0.4508956831710985
BPCL.NS,2,+2R,1.5307905658391894,2.0,0.4692094341608107
BPCL.NS,4,data_quality_ambiguous,,,0.4759742268467698
EICHERMOT.NS,19,+2R,1.5593863018620624,2.0,0.44061369813793766
EICHERMOT.NS,0,+2R,1.5179085736701572,2.0,0.4820914263298428
EICHERMOT.NS,2,Neither,-0.2006967976620976,0.21342448130858885,0.41412127897068646
EICHERMOT.NS,4,zone_not_touched,,,
EICHERMOT.NS,41,+2R,1.5737459750986116,2.0,0.42625402490138836
EICHERMOT.NS,1,zone_not_touched,,,
EICHERMOT.NS,15,Neither,-0.796991269697958,-0.31112975226310635,0.4858615174348516
EICHERMOT.NS,40,SL,-1.6688610682369647,-1.2143071235562772,0.4545539446806874
EICHERMOT.NS,13,+2R,1.5013717578820196,2.0,0.4986282421179804
EICHERMOT.NS,27,zone_not_touched,,,
EICHERMOT.NS,20,zone_not_touched,,,
HEROMOTOCO.NS,10,SL,-1.6871541907235277,-1.2194789477682617,0.467675242955266
HEROMOTOCO.NS,2,data_quality_ambiguous,,,0.4722636175834716
HEROMOTOCO.NS,0,+2R,1.5669360260840635,2.0,0.43306397391593665
HEROMOTOCO.NS,13,+1R,0.5646922055886533,1.0,0.4353077944113467
HEROMOTOCO.NS,13,+1R,0.5568235464209899,1.0,0.4431764535790101
HEROMOTOCO.NS,37,SL,-1.6732322900741183,-1.215705467074266,0.4575268229998524
HEROMOTOCO.NS,1,+2R,1.5556941599839647,2.0,0.44430584001603546
HEROMOTOCO.NS,1,Neither,-1.0254157602168958,-0.586676237190382,0.4387395230265138
HEROMOTOCO.NS,0,zone_not_touched,,,
HEROMOTOCO.NS,3,SL,-1.5710751600209132,-1.1830256430009358,0.38804951701997736
HEROMOTOCO.NS,21,+1R,0.594102458619189,1.0,0.4058975413808111
HEROMOTOCO.NS,7,SL,-1.6928689412980538,-1.221307082948841,0.4715618583492127
BRITANNIA.NS,36,zone_not_touched,,,
BRITANNIA.NS,38,+1R,0.5067727167349536,1.0,0.4932272832650464
BRITANNIA.NS,131,+1R,0.5099715555125421,1.0,0.4900284444874578
BRITANNIA.NS,6,+1R,0.5119533705389621,1.0,0.488046629461038
BRITANNIA.NS,23,SL,-1.7357613539752974,-1.2350282642275594,0.500733089747738
BRITANNIA.NS,1,+2R,1.500025084760878,2.0,0.4999749152391219
BRITANNIA.NS,60,+1R,0.5037620390827084,1.0,0.4962379609172916
BRITANNIA.NS,107,zone_not_touched,,,
BRITANNIA.NS,0,zone_not_touched,,,
BRITANNIA.NS,21,+2R,1.5541478196660539,2.0,0.44585218033394614
BRITANNIA.NS,58,SL,-1.6440048477957248,-1.2056755751105954,0.4383292726851293
BRITANNIA.NS,1,+2R,1.499878846907764,2.0,0.500121153092236
BRITANNIA.NS,0,+2R,1.4884319962390764,2.0,0.5115680037609237
